x,y,z,yaw,pitch,roll,action
2207.0,4865.0,7417.0,-111.189682,9.210653,-7.831989,Jump
-589.0,3415.0,9672.0,-117.139679,9.880193,-8.543426,Jump
2401.0,2713.0,10141.0,-121.612503,8.735698,-6.877378,Jump
5841.0,-3527.0,13846.0,-129.509369,6.648756,-4.479673,Jump
9568.0,-9173.0,15491.0,-136.332123,2.826621,-0.764137,Jump
12347.0,-21189.0,11505.0,-146.465057,-0.075881,0.866292,Jump
6759.0,-25609.0,10939.0,-152.312424,-2.811623,2.135939,Jump
5170.0,-26970.0,14887.0,-160.725769,-3.235486,0.883501,Jump
5478.0,-26731.0,16441.0,-166.005981,-4.587407,-1.320827,Jump
11130.0,-27776.0,14187.0,-171.321365,-5.86059,-0.095905,Jump
10760.0,-20917.0,11903.0,-172.766266,-6.217148,2.678241,Jump
3408.0,-5856.0,8843.0,-172.794403,-4.279523,1.409984,Neutral
-1458.0,1659.0,7352.0,-172.20015,0.458119,-3.272586,Neutral
-5850.0,6807.0,6266.0,-171.811905,3.613247,-6.001684,Neutral
-7947.0,7694.0,6179.0,-172.167343,6.876412,-8.109131,Neutral
-8393.0,1229.0,6373.0,-173.720764,7.77974,-8.194088,Neutral
-8905.0,-1368.0,6257.0,-175.385315,7.933084,-7.134202,Neutral
-8746.0,-6307.0,7233.0,-176.780884,7.844191,-6.553562,Neutral
-7477.0,-6965.0,9674.0,-176.116425,7.927615,-5.988219,Neutral
-1924.0,-7866.0,13052.0,-173.53212,8.197731,-6.193698,Neutral
-2113.0,-12052.0,15295.0,-171.969711,9.100369,-6.264508,Neutral
-5423.0,-14160.0,15204.0,-172.395111,9.953115,-5.761099,Neutral
-3726.0,-15749.0,14244.0,-173.322281,9.813511,-4.761672,Neutral
-1509.0,-8802.0,14119.0,-172.753601,8.664259,-3.877016,Neutral
-2875.0,-3140.0,13581.0,-171.446976,6.968837,-3.376531,Neutral
-5846.0,1932.0,12438.0,-169.907104,6.477157,-3.642465,Neutral
-6297.0,3301.0,12271.0,-169.625458,5.7216,-4.43099,Neutral
-7409.0,2755.0,11788.0,-170.065491,4.689723,-4.756048,Neutral
-7231.0,2715.0,11507.0,-170.459595,2.595781,-4.730228,Neutral
-8403.0,3375.0,11442.0,-170.905746,1.025668,-4.906785,Neutral
-9094.0,4538.0,11237.0,-171.043564,-1.186353,-5.909208,Neutral
-8690.0,5854.0,10484.0,-170.977905,-2.390718,-6.401593,Neutral
-7904.0,3800.0,9267.0,-170.869766,-3.811646,-5.934685,Neutral
-4248.0,32.0,7997.0,-170.333115,-4.408898,-4.862736,Neutral
-2732.0,-2186.0,8461.0,-169.695175,-4.845026,-4.064361,Neutral
-1427.0,-5858.0,9687.0,-169.403198,-4.833591,-4.714125,Neutral
-2053.0,-10917.0,10003.0,-170.138931,-4.821153,-6.013687,Neutral
-1787.0,-18469.0,10160.0,-171.795914,-4.982896,-5.711851,Neutral
696.0,-19179.0,10503.0,-172.489014,-5.705799,-4.243492,Neutral
1610.0,-14192.0,9484.0,-172.893921,-6.20451,-3.76348,Neutral
237.0,-8600.0,7619.0,-173.040146,-5.813552,-4.539658,Neutral
-3131.0,-690.0,5062.0,-173.201111,-4.671745,-5.67159,Neutral
-4523.0,3677.0,3610.0,-173.312103,-1.940408,-7.315831,Neutral
-7186.0,7889.0,1613.0,-173.355484,0.288185,-8.131364,Neutral
-11065.0,10223.0,1306.0,-173.361465,4.057701,-9.18004,Neutral
-13567.0,5942.0,656.0,-173.370697,6.539018,-9.936025,Neutral
-13224.0,5834.0,1397.0,-173.470413,9.097424,-10.782746,Neutral
-11218.0,6178.0,3742.0,-173.008987,9.855521,-11.21307,Neutral
-8580.0,6496.0,5976.0,-172.494705,10.297598,-10.879814,Neutral
-3629.0,4138.0,9406.0,-171.860489,10.386131,-10.116578,Neutral
-2694.0,-3342.0,12777.0,-171.550171,10.291226,-8.553348,Neutral
-2482.0,-20300.0,15980.0,-173.763992,9.728707,-7.749543,Neutral
-2406.0,-27267.0,13890.0,-175.935165,7.820052,-8.006236,Neutral
-3670.0,-21591.0,11405.0,-175.601501,6.689208,-8.554305,Neutral
-5000.0,-11396.0,10649.0,-174.015198,6.35838,-9.551872,Neutral
-6499.0,-1138.0,8911.0,-172.066452,6.447805,-9.980985,Neutral
-7222.0,1888.0,7432.0,-171.5448,5.889493,-9.268316,Neutral
-9389.0,6434.0,5860.0,-171.701874,5.067623,-8.012208,Neutral
-12250.0,9809.0,5244.0,-172.235901,3.711303,-5.812465,Neutral
-11444.0,12710.0,4926.0,-173.24559,2.84912,-4.363421,Neutral
-9211.0,10434.0,4839.0,-173.54895,1.559011,-1.611346,Neutral
-8323.0,6899.0,5146.0,-173.561844,0.619057,0.203037,Neutral
-7432.0,4562.0,6310.0,-174.061279,-1.048339,0.704763,Neutral
-7394.0,258.0,6841.0,-175.594803,-2.005481,-0.762892,Neutral
-5847.0,-4000.0,6890.0,-176.327286,-2.624797,-3.206565,Neutral
-4092.0,-11760.0,9431.0,-177.294006,-2.921512,-4.097246,Neutral
-3342.0,-15506.0,12771.0,-178.984787,-4.087611,-5.335186,Neutral
-4132.0,-22372.0,14080.0,176.944748,-5.518119,-5.835166,Neutral
-3412.0,-25695.0,12966.0,174.610046,-7.834708,-3.988548,Neutral
-3734.0,-18159.0,10284.0,173.487808,-8.704167,-2.061101,Neutral
-2966.0,-9849.0,8365.0,174.207077,-8.973196,-2.325934,Neutral
-2255.0,447.0,5468.0,176.328598,-8.836281,-4.440859,Neutral
-2896.0,6263.0,4157.0,177.821411,-7.939819,-8.303884,Neutral
-4197.0,11501.0,3951.0,179.587875,-6.881598,-10.490932,Neutral
-5359.0,14218.0,4375.0,-179.945145,-5.239456,-12.57847,Neutral
-7361.0,14771.0,4788.0,179.502838,-4.671659,-13.116646,Neutral
-6325.0,12184.0,6006.0,178.71727,-4.967256,-12.526048,Neutral
-2951.0,4514.0,7612.0,177.725922,-5.766805,-11.250252,Neutral
-382.0,-7248.0,9446.0,177.48381,-6.673559,-8.784807,Neutral
4776.0,-23519.0,14157.0,177.789886,-6.73825,-7.75959,Neutral
5832.0,-28865.0,16690.0,177.856369,-5.741024,-10.07934,Neutral
-1120.0,-28782.0,16251.0,177.849808,-4.562355,-13.561116,Neutral
-1929.0,-22615.0,14747.0,178.6353,-3.199334,-15.722277,Neutral
-5666.0,-11916.0,11151.0,-179.237122,-2.741154,-14.716901,Neutral
-7714.0,-4075.0,8636.0,-177.299286,-1.878467,-12.179889,Neutral
-10360.0,7724.0,7008.0,-174.049271,-1.224026,-11.231091,Neutral
-11372.0,13001.0,5957.0,-172.039444,-0.458791,-10.820617,Neutral
-13816.0,18729.0,4610.0,-169.657959,-0.215799,-10.40737,Neutral
-14723.0,20453.0,4266.0,-168.566589,-0.086654,-9.021369,Neutral
-12587.0,21636.0,3787.0,-167.955078,-0.484734,-7.704037,Neutral
-11134.0,19776.0,3556.0,-168.275909,-2.48153,-5.653023,Neutral
-9935.0,15058.0,4012.0,-170.029922,-4.448782,-4.539568,Neutral
-8082.0,6923.0,5101.0,-172.490036,-7.611262,-3.691059,Neutral
-8644.0,-12298.0,7019.0,-179.237411,-9.647448,-3.84782,Neutral
-11775.0,-20547.0,9319.0,175.838638,-12.067322,-4.865917,Neutral
-2599.0,-24999.0,14137.0,172.403137,-13.56392,-5.52087,Neutral
1986.0,-21643.0,17148.0,171.218414,-16.579977,-5.909431,Neutral
3477.0,-23160.0,17287.0,169.251282,-18.246454,-5.797433,Neutral
1637.0,-23332.0,15149.0,167.54129,-19.835773,-5.127416,Neutral
1178.0,-14175.0,11250.0,164.716843,-20.131716,-5.349784,Neutral
-871.0,-7330.0,9159.0,163.47908,-19.587646,-7.224434,Neutral
-2396.0,667.0,6603.0,162.69075,-18.465216,-8.673035,Neutral
-2968.0,4161.0,5638.0,162.567337,-16.640278,-10.527106,Neutral
-4170.0,5648.0,5114.0,162.417374,-15.642812,-11.488387,Neutral
-3762.0,6305.0,4992.0,162.907669,-14.504914,-12.391822,Neutral
-4422.0,6234.0,4871.0,165.228119,-13.682858,-12.240776,Neutral
-4129.0,7100.0,5338.0,167.022079,-12.121643,-11.037609,Neutral
-2598.0,5203.0,7368.0,169.864273,-11.062039,-10.046336,Neutral
-485.0,3105.0,9741.0,171.938293,-9.303653,-8.964337,Neutral
6241.0,-8742.0,12101.0,174.937454,-8.062169,-8.841016,Neutral
3114.0,-26520.0,14464.0,176.076797,-6.015718,-8.57002,Neutral
-4146.0,-28815.0,14277.0,176.035202,-4.619265,-10.046583,Neutral
-7285.0,-25475.0,12390.0,177.390213,-3.185736,-15.731136,Neutral
-7942.0,-9706.0,9536.0,-179.012451,-2.441139,-18.483118,Neutral
-9632.0,984.0,8899.0,-176.237595,-1.80298,-19.569984,Neutral
-11197.0,9317.0,7314.0,-172.105179,-1.617121,-18.888409,Neutral
-11694.0,12727.0,6803.0,-169.783783,-1.719189,-17.385517,Neutral
-12894.0,16936.0,5606.0,-167.116089,-2.123694,-16.152588,Neutral
-11935.0,18278.0,4791.0,-165.940262,-2.911525,-13.828218,Neutral
-10164.0,17846.0,4086.0,-164.793823,-3.413717,-12.058908,Neutral
-9370.0,16922.0,4266.0,-164.623932,-4.092365,-9.981565,Neutral
-8844.0,15831.0,4276.0,-165.975937,-4.634863,-9.587811,Neutral
-6865.0,14662.0,4907.0,-168.087112,-5.755637,-10.515083,Neutral
-5876.0,2672.0,4476.0,-172.896667,-6.693478,-11.565932,Neutral
-5364.0,-6406.0,5147.0,-176.723114,-8.116545,-12.33754,Neutral
-1192.0,-19073.0,10384.0,177.598221,-9.476549,-12.576971,Neutral
1443.0,-24922.0,14820.0,173.792709,-13.042082,-11.645885,Neutral
-244.0,-30264.0,15098.0,168.847366,-15.846034,-9.139727,Neutral
410.0,-28518.0,13358.0,166.941605,-18.597633,-3.023964,Neutral
2270.0,-10046.0,10801.0,166.643341,-19.632526,-0.71924,Neutral
681.0,-897.0,9200.0,167.56546,-20.270193,-1.614506,Neutral
166.0,6810.0,7422.0,169.382462,-19.721363,-3.152111,Neutral
-644.0,9987.0,6395.0,170.611542,-18.023899,-4.621238,Neutral
-1561.0,12171.0,5785.0,172.091705,-16.615799,-4.844953,Neutral
-3439.0,9544.0,6055.0,172.529846,-14.676304,-4.373118,Neutral
-2775.0,3471.0,7715.0,171.677521,-13.742999,-3.803349,Neutral
-3460.0,-7374.0,9197.0,170.350861,-13.114416,-3.074615,Neutral
-6477.0,-20088.0,11769.0,167.763962,-12.862553,-3.048975,Neutral
-7185.0,-20914.0,13981.0,166.822281,-12.954697,-5.295133,Neutral
-6200.0,-15385.0,15866.0,166.664673,-13.654161,-7.660816,Neutral
-6422.0,-12800.0,15352.0,166.42392,-15.36756,-9.524511,Neutral
-5361.0,-7257.0,12816.0,165.812225,-16.775211,-8.994967,Neutral
-3633.0,-2942.0,10842.0,165.498062,-19.04422,-6.961804,Neutral
-2820.0,1897.0,7839.0,165.419525,-20.201851,-5.620403,Neutral
-3880.0,3853.0,6165.0,165.72168,-20.560669,-4.17058,Neutral
