x,z,yaw,pitch,roll,action
7131.0,10045.0,17.344191,4.938608,20.979456,Neutral
6531.0,9388.0,15.801856,6.063334,20.545868,Neutral
10230.0,11523.0,14.791067,6.961488,20.507441,Neutral
9016.0,10907.0,14.39044,7.45463,20.034729,Neutral
462.0,6493.0,13.936647,7.926915,18.988287,Neutral
-5767.0,4178.0,13.868892,9.279552,17.391174,Neutral
-10246.0,4295.0,14.209343,10.004531,16.890953,Neutral
-11629.0,4795.0,14.372074,9.951942,16.896887,Neutral
-12955.0,4157.0,14.312337,9.414005,17.147802,Neutral
-13745.0,3810.0,14.336491,8.604774,17.337774,Neutral
-11780.0,3417.0,14.495511,8.127639,17.052235,Neutral
-8077.0,2514.0,14.871406,7.350104,16.274549,Neutral
470.0,5177.0,16.260977,6.840448,15.728097,Neutral
8623.0,7243.0,16.76951,5.56337,14.620166,Neutral
9844.0,5566.0,14.906092,4.673993,14.074986,Neutral
7610.0,4125.0,12.240429,5.160517,14.487456,Neutral
11546.0,3465.0,9.079421,6.165476,15.061014,Neutral
8661.0,3585.0,8.695308,7.247441,14.878695,Neutral
2769.0,3049.0,9.707713,8.016431,13.18834,Neutral
-821.0,2127.0,10.068767,9.250356,10.865311,Neutral
-4836.0,1619.0,9.464624,10.098977,10.704235,Neutral
-7818.0,1660.0,8.998378,11.101321,11.919397,Neutral
-11760.0,1317.0,9.382768,11.36383,12.842237,Neutral
-13315.0,2195.0,10.373214,11.033958,13.670574,Neutral
-13071.0,4908.0,11.760911,10.257763,13.956433,Neutral
-13740.0,5284.0,11.578823,8.978416,14.554891,Neutral
-8010.0,7014.0,10.193011,8.567977,15.126738,Neutral
-1123.0,8452.0,9.552879,8.343826,15.951446,Neutral
9506.0,12649.0,9.793676,8.605752,15.835601,Neutral
15864.0,13774.0,9.081367,9.114983,14.155404,Neutral
19188.0,14630.0,3.890888,9.996161,12.893975,Neutral
18440.0,11408.0,-1.849977,14.0802,11.381251,Neutral
10240.0,4080.0,-11.925724,18.563408,10.028721,Neutral
2273.0,1718.0,-18.623306,27.089125,3.107129,Neutral
-22516.0,-9709.0,-26.462244,32.812378,-5.877466,Neutral
29467.0,-14665.0,-27.902645,38.967243,-26.807104,Neutral
22596.0,-16106.0,-23.622755,38.381813,-40.765766,Shoot_Forward
24871.0,-17123.0,-17.289303,28.820766,-56.825775,Shoot_Forward
26932.0,-26321.0,-1.318667,20.867907,-66.592804,Shoot_Forward
30106.0,-23114.0,9.600776,9.35163,-83.9832,Shoot_Forward
32324.0,7245.0,2.524926,178.445084,-94.711906,Shoot_Forward
-26848.0,21146.0,-5.575147,-171.881348,-97.732811,Shoot_Forward
-28241.0,14879.0,-6.535253,-169.717407,-93.896629,Shoot_Backward
-25919.0,9280.0,-4.015718,-171.454803,-91.805534,Shoot_Backward
-22954.0,-402.0,-1.091126,-172.425278,-93.372276,Shoot_Backward
-23364.0,-1120.0,-1.564197,-174.334274,-94.557602,Shoot_Backward
-25736.0,2013.0,-9.683016,-175.541382,-92.93306,Shoot_Backward
-28083.0,2261.0,-18.856867,-3.261497,-83.376053,Shoot_Backward
-25579.0,3647.0,-30.380161,-2.067042,-72.269485,Shoot_Backward
-25728.0,-1855.0,-33.10783,1.960629,-52.239456,Shoot_Backward
-20265.0,-2946.0,-31.737743,5.356583,-40.312645,Shoot_Backward
-15326.0,-2519.0,-28.924978,9.152746,-27.149296,Neutral
-11007.0,-4045.0,-25.064922,10.507664,-20.474916,Neutral
-9791.0,-5896.0,-22.815248,11.725047,-12.498027,Neutral
-5494.0,-4913.0,-18.66449,12.208816,-8.759701,Neutral
-1297.0,-4553.0,-15.225566,11.434879,-5.72159,Neutral
4492.0,-1801.0,-10.667492,10.060815,-5.115885,Neutral
4897.0,-864.0,-9.108972,8.399302,-3.086451,Neutral
10729.0,-506.0,-7.707711,7.753406,0.020167,Neutral
16624.0,467.0,-6.39129,6.92728,4.398429,Neutral
25442.0,2711.0,-5.289801,6.192595,4.938444,Neutral
30998.0,3573.0,-5.610808,6.197119,4.375062,Neutral
29513.0,9382.0,-7.219335,6.606082,3.657742,Neutral
26445.0,10501.0,-9.389563,7.577813,2.885726,Neutral
16101.0,8770.0,-13.705924,8.743973,1.686215,Neutral
8144.0,5360.0,-17.092144,11.412321,-2.112554,Neutral
-9372.0,1069.0,-21.932331,13.041541,-7.081953,Neutral
-19996.0,-999.0,-23.882812,14.010098,-18.954851,Neutral
29118.0,-7884.0,-25.159044,12.876187,-29.722195,Neutral
30334.0,-13965.0,-26.779022,8.545117,-47.386662,Shoot_Forward
31669.0,-22364.0,-26.127607,3.848416,-56.398552,Shoot_Forward
-31144.0,-26276.0,-18.913004,-5.687223,-70.304375,Shoot_Forward
-29449.0,-4835.0,-13.837212,-11.686295,-84.01181,Shoot_Forward
-27139.0,14045.0,-20.277002,-159.909119,-95.412872,Shoot_Forward
-21919.0,18254.0,-25.08667,-156.22821,-93.566872,Shoot_Backward
-23481.0,12449.0,-25.121754,-23.694063,-88.416611,Shoot_Backward
-21614.0,-2038.0,-23.655989,-21.974354,-86.435219,Shoot_Backward
-21088.0,-8549.0,-23.13205,-17.87619,-83.655655,Shoot_Backward
-15241.0,-10280.0,-23.219835,-14.76162,-80.91275,Shoot_Backward
-14900.0,-10082.0,-23.929375,-10.790074,-76.011253,Shoot_Backward
-19199.0,-6653.0,-26.286291,-8.518962,-71.999084,Shoot_Backward
-15706.0,-5254.0,-27.974323,-5.285433,-63.824242,Shoot_Backward
-14173.0,-6481.0,-27.519878,-3.065551,-56.943027,Shoot_Backward
